;id;url;created_at;author_id;conversation_id;in_reply_to_user_id;reply_count;like_count;retweet_count;quote_count;context_annotations;raw_text;text;sentiment_dict;sentiment_roberta;score_roberta;date
13107;1524691133548400640;https://twitter.com/twitter/statuses/1524691133548400640;2022-05-12 10:01:08+00:00;2996999995;1524679392806379526;1.4390682750406533e+18;0;4;0;0;[];@Stepnofficial @Forbes Congratulation to Yawn (co founder) on the forbes article. STEPN please pick me among the 50 genesis shoe box winners. Been here from very beginning. Thankyou.;Congratulation to Yawn (co founder on the forbes article STEPN please pick me among the 50 genesis shoe box winners Been here from very beginning Thankyou.;[{'label': 'Positive', 'score': 0.9591453075408936}];Positive;0.9591453075408936;2022-05-12
13097;1524691510318727173;https://twitter.com/twitter/statuses/1524691510318727173;2022-05-12 10:02:38+00:00;113236572;1522916054498181121;113236572.0;7;7;6;0;[];I have another couple of Stepn activation codes to give away free to who ever retweets/replies/likes and likes this post.  You will need to follow me for me to be able to DM you the code as well. Just two codes and then two more in 48hrs.;I have another couple of Stepn activation codes to give away free to who ever retweets/replies/likes and likes this post You will need to follow me for me to be able to DM you the code as well Just two codes and then two more in 48hrs.;[{'label': 'Neutral', 'score': 0.574306845664978}];Neutral;0.574306845664978;2022-05-12
13101;1524691397324021760;https://twitter.com/twitter/statuses/1524691397324021760;2022-05-12 10:02:11+00:00;457908500;1524691397324021760;;1;4;0;0;[];Codes of the Day: 44524883- 19427334 #stepnactivationcode #STEPN;Codes of the Day 44524883 19427334 #stepnactivationcode #STEPN;[{'label': 'Neutral', 'score': 0.9089010953903198}];Neutral;0.9089010953903198;2022-05-12
12926;1524675653244755969;https://twitter.com/twitter/statuses/1524675653244755969;2022-05-12 08:59:37+00:00;322055828;1524675653244755969;;0;5;2;1;[];#STEPN Mint/Sell Vs. Swap up-to-date (with current Dynamic minting prices) https://t.co/e3Jh37z6it https://t.co/hRlkKmi4Na;#STEPN Mint/Sell Vs Swap up-to-date (with current Dynamic minting prices https://t.co/e3Jh37z6it https://t.co/hRlkKmi4Na;[{'label': 'Neutral', 'score': 0.9315271377563477}];Neutral;0.9315271377563477;2022-05-12
12921;1524675851702349824;https://twitter.com/twitter/statuses/1524675851702349824;2022-05-12 09:00:24+00:00;1045152613224738817;1524675851702349824;;1;6;2;0;[];"1/ Here's a TLDR of 5 #Move2Earn projects to keep an eye out for:

https://t.co/RWhEKxYn30";1 Here's a TLDR of 5 #Move2Earn projects to keep an eye out for: https://t.co/RWhEKxYn30;[{'label': 'Neutral', 'score': 0.6150527000427246}];Neutral;0.6150527000427246;2022-05-12
12919;1524675874573848576;https://twitter.com/twitter/statuses/1524675874573848576;2022-05-12 09:00:30+00:00;1475663178067771394;1524675874573848576;;6;36;9;0;"[{'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847869251595542528', 'name': 'Drawing & illustration', 'description': 'Drawing and sketching'}}]";Why do we look like stepN? Because we don't have an artist, and I can't draw. Without learning StepN, I would draw like this. I can also switch to this style if you like. https://t.co/QU6Zc9vHRq;Why do we look like stepN Because we don't have an artist and I can't draw Without learning StepN I would draw like this I can also switch to this style if you like https://t.co/QU6Zc9vHRq;[{'label': 'Negative', 'score': 0.4813847541809082}];Negative;0.4813847541809082;2022-05-12
12980;1524679005395243008;https://twitter.com/twitter/statuses/1524679005395243008;2022-05-12 09:12:56+00:00;1524632451892473856;1524679005395243008;;1;6;0;0;[];"My 1st ever Uncommon @Stepnofficial sneaker! 💯 

Got it from my 2nd mint. Lucky af! TYL! 

Special thanks to @nateowle 💕 

#STEPN #NFT https://t.co/fx730Iascp";My 1st ever Uncommon sneaker Got it from my 2nd mint Lucky af TYL Special thanks to #STEPN #NFT https://t.co/fx730Iascp;[{'label': 'Positive', 'score': 0.982053279876709}];Positive;0.982053279876709;2022-05-12
12991;1524678788826771457;https://twitter.com/twitter/statuses/1524678788826771457;2022-05-12 09:12:05+00:00;1510516793529536513;1524678788826771457;;5;18;1;0;[];"I'm gonna implement the Stepn concept ""Invite Only"" model for the Staffing Company I'm gonna start in August this year.

Both for employees and customers.

Same pay for ALL jobs if You work for Us.

To me cleaners and janitors are as important as doctors.

WHAT!?            WHY!?";"I'm gonna implement the Stepn concept ""Invite Only model for the Staffing Company I'm gonna start in August this year. Both for employees and customers. Same pay for ALL jobs if You work for Us. To me cleaners and janitors are as important as doctors. WHAT! WHY!?";[{'label': 'Neutral', 'score': 0.644474983215332}];Neutral;0.644474983215332;2022-05-12
12989;1524678799618682881;https://twitter.com/twitter/statuses/1524678799618682881;2022-05-12 09:12:07+00:00;1510516793529536513;1524678788826771457;1.5105167935295365e+18;1;4;0;0;"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '1256236649253449729', 'name': 'Fashion & beauty'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1235998170233991168', 'name': 'Sneakers'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '839543390668673024', 'name': 'Fashion'}}]";"We're gonna become the best Swedish elderly care EVER and really give 100% to give ALL our elderly customer the best time of their life together with Us.

Maybe they can have Stepn sneakers as a bonus when they've worked or been customers for 6 months and done well?";We're gonna become the best Swedish elderly care EVER and really give 100 to give ALL our elderly customer the best time of their life together with Us. Maybe they can have Stepn sneakers as a bonus when they've worked or been customers for 6 months and done well?;[{'label': 'Positive', 'score': 0.9737358689308167}];Positive;0.9737358689308167;2022-05-12
12966;1524679392806379526;https://twitter.com/twitter/statuses/1524679392806379526;2022-05-12 09:14:29+00:00;1439068275040653313;1524679392806379526;;389;3467;1075;64;[];"STEPN steadfast on its promise of a Healthy You and Healthy Planet. Read our founders elaborate our story in @Forbes .  
#STEPN #Forbes 
https://t.co/cJDzdgLzfH";STEPN steadfast on its promise of a Healthy You and Healthy Planet Read our founders elaborate our story in #STEPN #Forbes https://t.co/cJDzdgLzfH;[{'label': 'Positive', 'score': 0.7811216115951538}];Positive;0.7811216115951538;2022-05-12
12944;1524680176713580545;https://twitter.com/twitter/statuses/1524680176713580545;2022-05-12 09:17:35+00:00;1508776548899381249;1524679392806379526;1.4390682750406533e+18;0;7;0;0;[];@Stepnofficial @Forbes Thanks @yawn_rong and @Jerry10240 for making STEPN.;Thanks _rong and for making STEPN.;[{'label': 'Positive', 'score': 0.9153857827186584}];Positive;0.9153857827186584;2022-05-12
12960;1524679635753046017;https://twitter.com/twitter/statuses/1524679635753046017;2022-05-12 09:15:26+00:00;876605556848340993;1524679392806379526;1.4390682750406533e+18;18;7;0;1;[];@Stepnofficial @Forbes I want stepn code;I want stepn code;[{'label': 'Neutral', 'score': 0.6839305758476257}];Neutral;0.6839305758476257;2022-05-12
13342;1524705217010229249;https://twitter.com/twitter/statuses/1524705217010229249;2022-05-12 10:57:06+00:00;1392290756509913094;1524705217010229249;9.111258787839345e+17;15;41;32;1;[];"@yawn_rong @Jerry10240 @CM_Gilgamesh 

Take legal action please ! This is totally unfair ! (Proof below)

Proofs - https://t.co/XF3IzfQUF9 (telegram post )

YouTube video which he uploaded:-
(https://t.co/iGXM22Sssr) watch from 4:24 please where he clearly speaks about stepn ) https://t.co/ZINMMu1qWt";_rong _Gilgamesh Take legal action please This is totally unfair (Proof below) Proofs https://t.co/XF3IzfQUF9 (telegram post ) YouTube video which he uploaded:- (https://t.co/iGXM22Sssr watch from 4:24 please where he clearly speaks about stepn https://t.co/ZINMMu1qWt;[{'label': 'Negative', 'score': 0.7208726406097412}];Negative;0.7208726406097412;2022-05-12
13354;1524710294949449729;https://twitter.com/twitter/statuses/1524710294949449729;2022-05-12 11:17:16+00:00;27619548;1524710294949449729;;11;33;1;0;[];"This too shall pass.

Go outside, keep on #STEPN 

codes:
65799667
15492509
12787062";This too shall pass. Go outside keep on #STEPN codes: 65799667 15492509 12787062;[{'label': 'Neutral', 'score': 0.6232960820198059}];Neutral;0.6232960820198059;2022-05-12
13353;1524710302230585345;https://twitter.com/twitter/statuses/1524710302230585345;2022-05-12 11:17:18+00:00;1443934612795707397;1524710302230585345;;1;5;2;0;[];"Another StepN move to consider, I will be presenting some reasons for you to check if your shoes can go up to level 30.Pls be guided accordingly. Link below. #GMT #GST
https://t.co/h4XlCjDkMp";Another StepN move to consider I will be presenting some reasons for you to check if your shoes can go up to level 30.Pls be guided accordingly Link below #GMT #GST https://t.co/h4XlCjDkMp;[{'label': 'Neutral', 'score': 0.8158937692642212}];Neutral;0.8158937692642212;2022-05-12
13184;1524694415025098752;https://twitter.com/twitter/statuses/1524694415025098752;2022-05-12 10:14:10+00:00;322055828;1524694415025098752;;1;16;1;0;[];"If you only invested what you were ready to lose, even this massive crash should not affect you much. Personal opinion.

I'll keep doing my DCA on bluechips, and promising projects and move on with my #STEPN strategy (Mints, upgrades, lvl up &amp; ROI) #NFA #DYOR";If you only invested what you were ready to lose even this massive crash should not affect you much Personal opinion. I'll keep doing my DCA on bluechips and promising projects and move on with my #STEPN strategy (Mints upgrades lvl up &amp ROI #NFA #DYOR;[{'label': 'Neutral', 'score': 0.6322498917579651}];Neutral;0.6322498917579651;2022-05-12
13259;1524702547021287427;https://twitter.com/twitter/statuses/1524702547021287427;2022-05-12 10:46:29+00:00;1492918038823415810;1524702547021287427;;3;10;1;0;[];"ROI ?🖕
GMT I’m waiting you 😘
#STEPN #GMT https://t.co/7HeWmpD3MN";ROI ?🖕 GMT I’m waiting you 😘 #STEPN #GMT https://t.co/7HeWmpD3MN;[{'label': 'Positive', 'score': 0.7842990756034851}];Positive;0.7842990756034851;2022-05-12
12476;1524640528864002048;https://twitter.com/twitter/statuses/1524640528864002048;2022-05-12 06:40:03+00:00;1164067337017778176;1524640528864002048;;4;12;0;0;[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597302226944', 'name': 'Transportation'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597251964928', 'name': 'Car Rental/Sharing'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040709681', 'name': 'Uber'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10046018833', 'name': 'UberEATS'}}];"Bear market life hack #1
You can make more income by playing Stepn while you are on your UberEat/GrabFood/FoodPanda job";Bear market life hack #1 You can make more income by playing Stepn while you are on your UberEat/GrabFood/FoodPanda job;[{'label': 'Positive', 'score': 0.7244393825531006}];Positive;0.7244393825531006;2022-05-12
12472;1524640717141733377;https://twitter.com/twitter/statuses/1524640717141733377;2022-05-12 06:40:48+00:00;1434890224513871875;1524640717141733377;;2;7;1;0;[];"bloody market out there, but one must still stay active and WALK! 

dm for stepn activation code";bloody market out there but one must still stay active and WALK dm for stepn activation code;[{'label': 'Neutral', 'score': 0.5850319862365723}];Neutral;0.5850319862365723;2022-05-12
12467;1524641093555425280;https://twitter.com/twitter/statuses/1524641093555425280;2022-05-12 06:42:17+00:00;1514128208060329984;1524641093555425280;;1;15;0;0;[];Just keep STEPN!!!   Luckily not much trash around my walk today, but found this massage gun on the street.  @CharlesUnedited inspired me to pick it up.  #streetcleaner #dontlitter.  Keep your heads up! We’ll get through this! 🤙🏽🤙🏽 https://t.co/4xD8qEVbOx;Just keep STEPN!! Luckily not much trash around my walk today but found this massage gun on the street inspired me to pick it up #streetcleaner #dontlitter Keep your heads up We’ll get through this 🤙🏽🤙 https://t.co/4xD8qEVbOx;[{'label': 'Positive', 'score': 0.8802363872528076}];Positive;0.8802363872528076;2022-05-12
12301;1524631061468229632;https://twitter.com/twitter/statuses/1524631061468229632;2022-05-12 06:02:25+00:00;953980735316258816;1524631061468229632;;1;6;1;4;[];"As Web3 lifestyle apps grow, @Stepnofficial leads the move-to-earn pack. What is so different about it? https://t.co/gAlWP5ATaZ

@MetaRuss #NFTPlazas #NFTnews #NFTs #Web3 #Stepn https://t.co/g0cP2nel9y";As Web3 lifestyle apps grow leads the move-to-earn pack What is so different about it https://t.co/gAlWP5ATaZ #NFTPlazas #NFTnews #NFTs #Web3 #Stepn https://t.co/g0cP2nel9y;[{'label': 'Neutral', 'score': 0.5269612669944763}];Neutral;0.5269612669944763;2022-05-12
12776;1524664172298055680;https://twitter.com/twitter/statuses/1524664172298055680;2022-05-12 08:14:00+00:00;1519606781064138752;1524664172298055680;;0;5;1;0;[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}];"⏯️ $PAL To The Moon 🚲🚲🚲😆😆😆
#GameFi #NFT #Ride2Earn #SocialFi #MoveToEarn  #Runtoearn #STEPN #web3coin  #NFTGiveaways https://t.co/qNnG9ldTKU";⏯ $PAL To The Moon 🚲🚲🚲😆😆😆 #GameFi #NFT #Ride2Earn #SocialFi #MoveToEarn #Runtoearn #STEPN #web3coin #NFTGiveaways https://t.co/qNnG9ldTKU;[{'label': 'Positive', 'score': 0.9362419247627258}];Positive;0.9362419247627258;2022-05-12
